loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
00:52.3,347,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.2626,0.251861572,-0.548370361,-0.575241089,415060.2433,-1.100152645,0.690500146,-1.179763585,415060.2383,0.398613343,0.44438853,0.634262653,-1.022147894,0.505824804,-1.115813255,-0.122995876,0.02008923,0.206871763,XArbitraryCorrectedZVertical,0.256699142,0.265460292,0.250852607,0.894823644,0.346293002,-0.592583716,-0.727272749,14.59438133,-11.19076061,-19.11851501,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.4,348,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.321,0.440917969,-0.479232788,-0.694961548,415060.3133,-1.293874445,1.082854881,-1.437770898,415060.3083,0.345135722,0.530543996,0.523195512,-1.217910409,0.950481415,-1.406726003,-0.043552991,0.015764004,0.090150736,XArbitraryCorrectedZVertical,0.202384364,0.2923463,0.226865569,0.906700735,0.438313127,-0.499650717,-0.747148395,15.38146687,-10.23230839,-18.408144,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.4,349,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.3795,0.654647827,-0.362472534,-0.876281738,415060.3482,-1.202891807,1.040479195,-1.32364033,415060.3782,0.305974974,0.609194373,0.406892166,-0.993181467,0.624355316,-1.221091866,0.127449617,0.023015449,-0.103232659,XArbitraryCorrectedZVertical,0.145732766,0.31966569,0.202265791,0.914146792,0.525489211,-0.395757139,-0.753151596,17.14735794,-7.607629299,-18.11743927,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.5,350,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.438,0.494613647,-0.341384888,-0.803268433,415060.4181,-0.97224741,0.31529031,-1.515616694,415060.4131,0.284948007,0.629773476,0.352929461,-0.899360001,0.206257597,-1.470591903,0.006940264,-0.070840463,-0.098904751,XArbitraryCorrectedZVertical,0.121934106,0.325511036,0.186732849,0.91886097,0.552660584,-0.345648199,-0.758349299,17.9717083,-5.808766365,-17.98403168,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.5,351,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.4964,0.600265503,-0.153381348,-0.778762817,415060.488,-0.9775724,0.699921079,-1.633716171,415060.4831,0.235205327,0.666848036,0.237838369,-0.89854753,0.536739528,-1.611341,-0.057659145,0.029288311,-0.001603633,XArbitraryCorrectedZVertical,0.073201797,0.335877833,0.148647016,0.92721715,0.601100922,-0.235602394,-0.763655186,18.71300507,-2.955824375,-17.92305565,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.6,352,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.5549,0.674621582,-0.016113281,-0.725708008,415060.523,-1.004186967,0.598137192,-1.477096466,415060.553,0.194712523,0.706244334,0.121501071,-0.901512027,0.179525301,-1.441857576,0.035765536,0.096971393,0.00663013,XArbitraryCorrectedZVertical,0.023143816,0.349093772,0.111933607,0.930090732,0.64419663,-0.12120235,-0.755195796,19.43270493,-0.206122875,-17.39186668,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415056.9786,0,-0.3535919,100.3781,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.6,353,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.6134,0.688278198,0.151794434,-0.709686279,415060.5929,-0.875497963,0.14553909,-1.456475343,415060.5879,0.174345327,0.708397383,0.064549561,-0.821139932,-0.009896089,-1.4757303,0.030592751,0.09326756,0.021724761,XArbitraryCorrectedZVertical,-2.97E-05,0.347977007,0.092765065,0.93290227,0.649262607,-0.064504743,-0.757824004,19.54451752,0.882927179,-17.24476051,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.7,354,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.6718,0.684936523,-0.010238647,-0.747695923,415060.6628,-0.669109637,0.113700201,-0.987653264,415060.6578,0.152421564,0.719916431,-0.018885322,-0.603572845,-0.026579309,-0.860501945,0.047262404,0.018896563,-0.074857108,XArbitraryCorrectedZVertical,-0.035628653,0.350524208,0.067938016,0.933406559,0.659204245,0.018884199,-0.751726747,19.44323349,4.260448933,-16.85107613,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.8,355,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.7303,0.71031189,0.154449463,-0.704681396,415060.7328,-0.742084778,0.648540712,-0.700297916,415060.7278,0.129647544,0.738250201,-0.095257412,-0.650087893,0.524662793,-0.674561381,0.037133377,0.08420787,0.025753291,XArbitraryCorrectedZVertical,-0.067656051,0.356757099,0.043204773,0.930741843,0.669943631,0.095113419,-0.736294091,19.26213074,6.030219078,-16.51533508,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.8,356,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.7888,0.712509155,0.159255981,-0.669586182,415060.7677,-0.920647332,0.485337673,-0.909256193,415060.7627,0.127513825,0.754418555,-0.132934798,-0.83062464,0.39547351,-0.872710824,0.013163427,-0.00305753,0.039425399,XArbitraryCorrectedZVertical,-0.085039225,0.362833095,0.034689573,0.927317157,0.678822637,0.132543609,-0.722240925,19.40673065,7.289875507,-15.82359028,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.9,357,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.8472,0.770446777,0.260620117,-0.725021362,415060.8376,-0.976686367,0.338905092,-0.535967827,415060.8326,0.133867958,0.774523596,-0.21481991,-0.914601505,0.235500753,-0.536864877,0.101260804,0.038262844,-0.017494783,XArbitraryCorrectedZVertical,-0.124155958,0.367998007,0.021178888,0.92125687,0.683300376,0.213171482,-0.698325515,19.28256798,9.060840607,-15.04105377,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:52.9,358,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.9057,0.693389893,0.300308228,-0.710754395,415060.8726,-0.912192062,0.210309032,-0.597370468,415060.9025,0.147981611,0.789031094,-0.283370454,-0.744531035,0.296650022,-0.53768611,0.007779687,-0.001242436,-0.040956534,XArbitraryCorrectedZVertical,-0.158136017,0.369831425,0.013433136,0.915443755,0.681368291,0.279593259,-0.676435411,19.11557388,10.4755764,-14.31805229,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.0,359,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821252,40.81032406,-73.96002883,38.31067,0.89,195.8203125,24,38.90997786,415060.9641,0.789031982,0.348083496,-0.764480591,415060.9425,-0.764814059,0.614077277,-0.401335713,415060.9375,0.155169684,0.80646157,-0.312729584,-0.705975294,0.504332006,-0.407599658,0.085858218,0.009786877,-0.055300545,XArbitraryCorrectedZVertical,-0.172849877,0.375336844,0.009498301,0.910579462,0.686831594,0.307656974,-0.65849036,19.02200127,11.7063446,-13.4638176,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.1,360,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.0226,0.700180054,0.37928772,-0.668441772,415061.0124,-0.530325122,0.174969684,-0.381727391,415061.0074,0.167828118,0.824233548,-0.35756118,-0.460857332,0.034233358,-0.366751283,0.032612268,0.022873066,-0.065706186,XArbitraryCorrectedZVertical,-0.195404819,0.379121565,0.004595065,0.904468176,0.68760258,0.349990696,-0.636167586,17.55241776,15.54073238,-11.82623577,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.1,361,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.0811,0.719909668,0.413955688,-0.67326355,415061.0474,-0.542202287,0.372506462,-0.314706811,415061.0773,0.17811168,0.841648262,-0.394743254,-0.422364146,0.21847032,-0.228213057,0.02620841,0.013255948,-0.051307537,XArbitraryCorrectedZVertical,-0.213901804,0.383075731,-0.000186425,0.898609464,0.688391209,0.384571195,-0.614997983,17.37728691,16.10250282,-11.32258415,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.2,362,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.1395,0.725097656,0.416305542,-0.656311035,415061.1173,-0.3876713,0.185264399,-0.201155748,415061.1123,0.183626435,0.84852382,-0.408495713,-0.327700526,0.074333295,-0.183924302,0.039762754,0.038256574,-0.063225418,XArbitraryCorrectedZVertical,-0.221026918,0.384446191,-0.001324231,0.896295975,0.688569784,0.397229254,-0.606696427,17.33811951,16.37535477,-10.98630524,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.2,363,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.198,0.751922607,0.460754395,-0.722549438,415061.1872,-0.297386144,0.13367817,0.047533164,415061.1822,0.194392978,0.85713298,-0.427032308,-0.2428004,0.024982806,0.047681808,0.078962013,0.030210273,-0.097612619,XArbitraryCorrectedZVertical,-0.231236678,0.385510148,-0.00137931,0.89325787,0.688082039,0.414171427,-0.59582305,17.19223404,16.91050529,-10.38862038,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.3,364,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.2564,1.026550293,0.499191284,-0.901855469,415061.2571,0.209564945,0.168963456,0.919345579,415061.2521,0.212027137,0.866164412,-0.411373932,0.228697136,0.072515041,0.837289929,0.268170536,0.087298349,-0.273337305,XArbitraryCorrectedZVertical,-0.227814205,0.388901344,0.008789175,0.892624883,0.698290646,0.399869025,-0.593712866,17.45664787,16.72025299,-10.25476551,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.3,365,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.3149,1.00680542,0.424758911,-0.951629639,415061.2921,0.702885177,-0.273422488,1.405754641,415061.2871,0.226828657,0.867615396,-0.368819345,0.709549248,-0.324404031,1.383700967,0.347618222,0.142125353,-0.330370069,XArbitraryCorrectedZVertical,-0.21207508,0.391717798,0.024368418,0.894979054,0.711494327,0.360514432,-0.603162646,17.93976593,16.10382271,-10.4064045,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.4,366,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.3733,1.143981934,0.291381836,-0.971557617,415061.362,1.716645143,-0.413002756,2.653953477,415061.357,0.247664549,0.838431558,-0.210390777,1.734683633,-0.511544347,2.566547871,0.402043343,0.158589572,-0.306746095,XArbitraryCorrectedZVertical,-0.145173387,0.389848141,0.069783953,0.906682587,0.727198601,0.208842069,-0.653886199,19.52597427,12.45379639,-12.37339401,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.5,367,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.4318,0.856277466,0.04574585,-0.840744019,415061.3969,2.113417263,-0.873630288,3.027057286,415061.4269,0.281847456,0.774428563,0.044494177,2.516144276,-1.33367753,3.079212904,0.212608755,0.127899304,-0.185789049,XArbitraryCorrectedZVertical,-0.032631063,0.376667709,0.138343478,0.915378464,0.698615611,-0.044479497,-0.714113295,20.59698677,6.279621601,-15.02638054,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.5,368,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.4903,0.610733032,-0.133651733,-0.63053894,415061.4669,2.477971792,-1.118651229,3.075218423,415061.4619,0.298613092,0.728255127,0.183579045,2.572082043,-1.232830763,3.0838902,0.082904831,0.184853718,0.037995119,XArbitraryCorrectedZVertical,0.031945208,0.363430259,0.170694631,0.91529301,0.654384613,-0.182549641,-0.733795881,20.42991447,3.190404415,-16.18337059,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.6,369,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.5487,0.416259766,-0.251525879,-0.526748657,415061.5368,2.105719396,-1.260553772,2.370690609,415061.5318,0.353055905,0.616469988,0.4380786,2.204250097,-1.394277215,2.45299077,-0.066424042,0.214758158,0.19904995,XArbitraryCorrectedZVertical,0.151829516,0.327887336,0.228234792,0.904072217,0.523562133,-0.424200296,-0.738875389,19.11331367,-2.881516933,-17.7718811,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415057.9914,0,-0.4731445,100.3795,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.6,370,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.6072,0.153930664,-0.376113892,-0.407852173,415061.5717,1.770375217,-0.949096284,2.007672191,415061.6017,0.414815836,0.506070357,0.622126013,1.28536129,-0.874819279,1.730809093,-0.168825284,0.247437015,0.296108872,XArbitraryCorrectedZVertical,0.24089602,0.29424182,0.264779666,0.886161716,0.393922925,-0.582764149,-0.710781693,16.43225479,-8.642972946,-18.56721878,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.7,371,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.6657,0.25642395,-0.502105713,-0.475341797,415061.6416,0.681486145,-0.896169952,1.104159105,415061.6367,0.45236067,0.447004255,0.675190889,0.796047151,-1.043876648,1.206699371,-0.163425595,0.166489199,0.344974637,XArbitraryCorrectedZVertical,0.267854652,0.276238933,0.27787889,0.880187059,0.337421566,-0.625046313,-0.703891873,15.43345356,-10.14227962,-18.66559029,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.7,372,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.7241,0.092269897,-0.376678467,-0.388015747,415061.7116,0.439833038,-0.66933201,0.38829155,415061.7066,0.498238256,0.342248253,0.737508677,0.531669497,-0.881764352,0.474548787,0.002960698,0.259482205,0.249480873,XArbitraryCorrectedZVertical,0.305061551,0.241511259,0.286104371,0.875644934,0.248397335,-0.672446072,-0.697219551,13.50479412,-11.9045639,-19.11448288,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.8,373,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.7826,0.067611694,-0.498764038,-0.363265991,415061.7815,-0.249597849,0.195040597,-0.122066788,415061.7765,0.504078525,0.316668191,0.756549973,-0.119151637,0.041128233,-0.058016401,-0.170027286,0.189697281,0.333048671,XArbitraryCorrectedZVertical,0.316635323,0.232845177,0.28524192,0.874163739,0.226454288,-0.686416626,-0.69105041,12.11968803,-12.94185638,-19.36706161,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:53.9,374,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.8411,0.142547607,-0.521179199,-0.499771118,415061.8164,-0.626612776,0.461685074,-0.432922668,415061.8114,0.498040109,0.326793998,0.742209376,-0.509097099,0.290880084,-0.384963453,-0.143832847,0.185759738,0.318319559,XArbitraryCorrectedZVertical,0.309415983,0.23510636,0.283790501,0.876612629,0.236575767,-0.675917804,-0.69797349,12.20741272,-12.78243446,-19.41777611,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.0,375,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.8995,0.214904785,-0.515136719,-0.507080078,415061.8864,-1.193603234,0.865704721,-0.859666269,415061.8814,0.475615227,0.379865283,0.675734687,-1.081314564,0.707565606,-0.789224088,-0.110723339,0.055677023,0.213396907,XArbitraryCorrectedZVertical,0.274393817,0.249788608,0.279076324,0.88568058,0.289312214,-0.625470698,-0.724627376,13.4427042,-11.13507843,-19.61543655,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.0,376,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415061.958,0.382492065,-0.402404785,-0.650741577,415061.9563,-1.470815134,1.017455368,-1.229733009,415061.9513,0.439316042,0.458740766,0.56390646,-1.387380004,0.882985532,-1.192311406,-0.015586182,0.133292571,0.131571084,XArbitraryCorrectedZVertical,0.216849481,0.272177162,0.265550701,0.899098838,0.374259263,-0.534491897,-0.757791817,14.98181534,-8.82367897,-19.67611694,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.0,377,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821253,40.8102977,-73.96006747,41.92844,0.89,180.703125,24,34.65083314,415062.0165,0.457077026,-0.347412109,-0.706939697,415061.9912,-1.584476719,0.952199399,-1.291952442,415062.0212,0.40590582,0.532521821,0.428985726,-1.564929485,0.719875515,-1.419429064,0.001721453,0.045877237,0.082033373,XArbitraryCorrectedZVertical,0.14931568,0.293210684,0.244860963,0.912017232,0.461703241,-0.415948659,-0.78346467,16.77021027,-5.444688797,-19.45705605,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.1,378,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.0749,0.515869141,-0.314727783,-0.778030396,415062.0611,-1.676558709,0.676096972,-1.729960149,415062.0561,0.385364541,0.562970614,0.352825205,-1.591965675,0.573586524,-1.702024817,-0.04196256,0.028060732,0.0516215,XArbitraryCorrectedZVertical,0.113104429,0.300694743,0.228949191,0.918897343,0.500824869,-0.345550358,-0.793580115,17.19205856,-4.362960815,-19.36128235,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.2,379,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.1334,0.625106812,-0.068237305,-0.873306274,415062.1311,-1.689889162,1.021266618,-1.619619526,415062.1261,0.353332751,0.616303381,0.191004277,-1.641900897,0.849781752,-1.600506783,0.040796164,0.098917879,-0.072705448,XArbitraryCorrectedZVertical,0.036389649,0.313185986,0.195178595,0.928706438,0.567510724,-0.189845011,-0.801180661,18.4301281,0.80970335,-18.6851902,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.2,380,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.1919,0.770202637,-0.008804321,-1.168029785,415062.166,-1.576566332,0.99718019,-1.558826217,415062.161,0.340826018,0.650405035,0.114239842,-1.515515685,0.90017271,-1.551165462,0.067200281,0.02663495,-0.06529066,XArbitraryCorrectedZVertical,-0.000782547,0.323533352,0.178414175,0.929243746,0.601561904,-0.113991521,-0.790651143,19.00045776,3.464932442,-17.78871727,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.3,381,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.2503,0.75553894,0.003952026,-0.864440918,415062.2359,-1.10285389,1.289748676,-1.048108885,415062.2309,0.315341497,0.700759686,-0.011909109,-1.022941113,1.103383064,-1.050420046,0.098319694,0.019722642,-0.06251438,XArbitraryCorrectedZVertical,-0.059419652,0.338112591,0.145457044,0.927896238,0.6447528,0.011908827,-0.764298379,19.18220711,6.030827045,-16.8859024,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.4,382,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.3088,0.697265625,0.068511963,-0.847930908,415062.3059,-1.042444608,0.361301211,-1.116988617,415062.3009,0.309594084,0.752580412,-0.114476212,-0.989990413,0.229078889,-1.081696033,0.034755442,-0.056303982,-0.135354176,XArbitraryCorrectedZVertical,-0.109132176,0.354281221,0.12238686,0.92065001,0.679050684,0.114226341,-0.725149989,19.5903492,9.410681725,-14.73495388,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
00:54.4,383,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821254,40.81028198,-73.96008063,41.89536,1.04,182.8125,24,30,415062.3673,0.766418457,0.159500122,-0.882614136,415062.3408,-0.884266421,0.751980019,-0.865458911,415062.3358,0.305186199,0.765445895,-0.1619862,-0.833281159,0.563717484,-0.893415689,0.010822288,-0.031060215,-0.14829047,XArbitraryCorrectedZVertical,-0.130757735,0.356490525,0.11067968,0.918458997,0.6837883,0.161278725,-0.711633861,19.40698242,10.44207764,-14.27563095,2,415056.622,unknown,2,00:51.8,55:13.7,20,14.4,0,0,00:54.4,415058.9995,0,-0.6170044,100.3813,0.0.0.0,21.117.122.86,1,1,0.97,0
